BIO	TOPO	TYPE
TI031602	660	DEATH_AH
TI031602	NoToponym	TOPO_NO
TI031603	660	DEATH_AH
TI031603	NoToponym	TOPO_NO
TI031604	660	DEATH_AH
TI031604	NoToponym	TOPO_NO
TI031605	660	DEATH_AH
TI031605	NoToponym	TOPO_NO
TI031606	660	DEATH_AH
TI031606	NoToponym	TOPO_NO
TI031607	660	DEATH_AH
TI031607	NoToponym	TOPO_NO
TI031609	660	DEATH_AH
TI031609	مصر	TOPO_PR
TI031609	30.08383@31.231384	TOID_PR
TI031609	القاهرة	TOPO_SE
TI031609	30.028239@31.253486	TOID_SE
TI031610	660	DEATH_AH
TI031610	القاهرة	TOPO_PR
TI031610	30.028239@31.253486	TOID_PR
TI031611	660	DEATH_AH
TI031611	مراكش	TOPO_PR
TI031611	31.63416@-7.99994	TOID_PR
TI031612	660	DEATH_AH
TI031612	المغرب	TOPO_PR
TI031612	33.291967@-4.790039	TOID_PR
TI031612	تونس	TOPO_SE
TI031612	36.807306@10.188446	TOID_SE
TI031612	اشبيلية	TOPO_SE
TI031612	37.38241@-5.97613	TOID_SE
TI031612	بجاية	TOPO_SE
TI031612	36.75@5.066667	TOID_SE
TI031612	قرطبة	TOPO_SE
TI031612	37.88333@-4.76667	TOID_SE
TI031613	660	DEATH_AH
TI031613	دمشق	TOPO_PR
TI031613	33.511603@36.306633	TOID_PR
TI031614	660	DEATH_AH
TI031614	حلب	TOPO_PR
TI031614	36.20124@37.16117	TOID_PR
TI031615	660	DEATH_AH
TI031615	NoToponym	TOPO_NO
TI031616	660	DEATH_AH
TI031616	NoToponym	TOPO_NO
TI031617	660	DEATH_AH
TI031617	القاهرة	TOPO_PR
TI031617	30.028239@31.253486	TOID_PR
TI031618	660	DEATH_AH
TI031618	NoToponym	TOPO_NO
TI031619	660	DEATH_AH
TI031619	مكة	TOPO_PR
TI031619	21.416667@39.816667	TOID_PR
TI031619	القاهرة	TOPO_SE
TI031619	30.028239@31.253486	TOID_SE
TI031620	660	DEATH_AH
TI031620	القاهرة	TOPO_SE
TI031620	30.028239@31.253486	TOID_SE
TI031620	اصبهان	TOPO_PR
TI031620	32.65722@51.67761	TOID_PR
TI031620	بغداد	TOPO_SE
TI031620	33.340309@44.344082	TOID_SE
TI031620	الموصل	TOPO_SE
TI031620	36.335@43.11889	TOID_SE
TI031621	660	DEATH_AH
TI031621	NoToponym	TOPO_NO
TI031622	660	DEATH_AH
TI031622	NoToponym	TOPO_NO
TI031623	660	DEATH_AH
TI031623	المدينة	TOPO_PR
TI031623	24.46861@39.61417	TOID_PR
TI031623	القاهرة	TOPO_SE
TI031623	30.028239@31.253486	TOID_SE
TI031624	660	DEATH_AH
TI031624	مكة	TOPO_PR
TI031624	21.416667@39.816667	TOID_PR
TI031625	660	DEATH_AH
TI031625	NoToponym	TOPO_NO
TI031626	660	DEATH_AH
TI031626	NoToponym	TOPO_NO
TI031627	660	DEATH_AH
TI031627	دمشق	TOPO_PR
TI031627	33.511603@36.306633	TOID_PR
TI031628	660	DEATH_AH
TI031628	بغداد	TOPO_PR
TI031628	33.340309@44.344082	TOID_PR
TI031629	660	DEATH_AH
TI031629	NoToponym	TOPO_NO
TI031630	660	DEATH_AH
TI031630	NoToponym	TOPO_NO
TI031631	660	DEATH_AH
TI031631	مصر	TOPO_PR
TI031631	30.08383@31.231384	TOID_PR
TI031632	660	DEATH_AH
TI031632	NoToponym	TOPO_NO
TI031633	660	DEATH_AH
TI031633	الروم	TOPO_PR
TI031633	39.201611@33.991699	TOID_PR
TI031634	660	DEATH_AH
TI031634	اربل	TOPO_SE
TI031634	36.19257@44.01062	TOID_SE
TI031634	الموصل	TOPO_PR
TI031634	36.335@43.11889	TOID_PR
TI031635	660	DEATH_AH
TI031635	دمشق	TOPO_PR
TI031635	33.511603@36.306633	TOID_PR
TI031636	660	DEATH_AH
TI031636	NoToponym	TOPO_NO
TI031637	660	DEATH_AH
TI031637	دمشق	TOPO_SE
TI031637	33.511603@36.306633	TOID_SE
TI031637	حماة	TOPO_PR
TI031637	35.13179@36.75783	TOID_PR
TI031638	660	DEATH_AH
TI031638	العراق	TOPO_PR
TI031638	32.270413@45.032959	TOID_PR
TI031639	660	DEATH_AH
TI031639	NoToponym	TOPO_NO
TI031640	660	DEATH_AH
TI031640	المشهد	TOPO_PR
TI031640	36.31559@59.56796	TOID_PR
TI031640	دمشق	TOPO_SE
TI031640	33.511603@36.306633	TOID_SE
TI031641	660	DEATH_AH
TI031641	NoToponym	TOPO_NO
TI031642	660	DEATH_AH
TI031642	اليمن	TOPO_SE
TI031642	14.953277@44.868164	TOID_SE
TI031642	مصر	TOPO_PR
TI031642	30.08383@31.231384	TOID_PR
TI031643	660	DEATH_AH
TI031643	NoToponym	TOPO_NO
TI031644	660	DEATH_AH
TI031644	دمشق	TOPO_PR
TI031644	33.511603@36.306633	TOID_PR
TI031645	660	DEATH_AH
TI031645	حلب	TOPO_SE
TI031645	36.20124@37.16117	TOID_SE
TI031645	مصر	TOPO_PR
TI031645	30.08383@31.231384	TOID_PR
TI031645	بغداد	TOPO_SE
TI031645	33.340309@44.344082	TOID_SE
TI031647	660	DEATH_AH
TI031647	حلب	TOPO_PR
TI031647	36.20124@37.16117	TOID_PR
TI031648	660	DEATH_AH
TI031648	الشام	TOPO_SE
TI031648	34.672973@37.155762	TOID_SE
TI031648	بعلبك	TOPO_SE
TI031648	34.00583@36.21806	TOID_SE
TI031648	حماة	TOPO_SE
TI031648	35.13179@36.75783	TOID_SE
TI031648	المشهد	TOPO_PR
TI031648	36.31559@59.56796	TOID_PR
TI031648	دمشق	TOPO_SE
TI031648	33.511603@36.306633	TOID_SE
TI031648	حلب	TOPO_SE
TI031648	36.20124@37.16117	TOID_SE
TI031649	660	DEATH_AH
TI031649	حلب	TOPO_SE
TI031649	36.20124@37.16117	TOID_SE
TI031649	الاندلس	TOPO_SE
TI031649	39.578597@-3.735352	TOID_SE
TI031649	دمشق	TOPO_PR
TI031649	33.511603@36.306633	TOID_PR
TI031650	660	DEATH_AH
TI031650	حلب	TOPO_PR
TI031650	36.20124@37.16117	TOID_PR
TI031651	660	DEATH_AH
TI031651	القدس	TOPO_PR
TI031651	31.76904@35.21633	TOID_PR
TI031651	حلب	TOPO_SE
TI031651	36.20124@37.16117	TOID_SE
TI031652	660	DEATH_AH
TI031652	دمشق	TOPO_SE
TI031652	33.511603@36.306633	TOID_SE
TI031652	نابلس	TOPO_PR
TI031652	32.22504@35.260971	TOID_PR
TI031653	660	DEATH_AH
TI031653	حلب	TOPO_PR
TI031653	36.20124@37.16117	TOID_PR
TI031654	660	DEATH_AH
TI031654	بغداد	TOPO_PR
TI031654	33.340309@44.344082	TOID_PR
TI031655	660	DEATH_AH
TI031655	ماردين	TOPO_PR
TI031655	37.31309@40.74357	TOID_PR
TI031655	ديار بكر	TOPO_SE
TI031655	37.91441@40.230629	TOID_SE
TI031656	660	DEATH_AH
TI031656	الشام	TOPO_PR
TI031656	34.672973@37.155762	TOID_PR
TI031657	660	DEATH_AH
TI031657	حلب	TOPO_SE
TI031657	36.20124@37.16117	TOID_SE
TI031657	دمشق	TOPO_PR
TI031657	33.511603@36.306633	TOID_PR
TI031658	660	DEATH_AH
TI031658	مصر	TOPO_PR
TI031658	30.08383@31.231384	TOID_PR
TI031659	660	DEATH_AH
TI031659	حلب	TOPO_PR
TI031659	36.20124@37.16117	TOID_PR
TI031660	660	DEATH_AH
TI031660	حلب	TOPO_PR
TI031660	36.20124@37.16117	TOID_PR
TI031661	660	DEATH_AH
TI031661	غزة	TOPO_PR
TI031661	31.5@34.46667	TOID_PR
TI031661	الشام	TOPO_SE
TI031661	34.672973@37.155762	TOID_SE
TI031661	دمشق	TOPO_SE
TI031661	33.511603@36.306633	TOID_SE
TI031661	البيرة	TOPO_SE
TI031661	37.1791@-3.598617	TOID_SE
TI031662	660	DEATH_AH
TI031662	بغداد	TOPO_SE
TI031662	33.340309@44.344082	TOID_SE
TI031662	الشام	TOPO_SE
TI031662	34.672973@37.155762	TOID_SE
TI031662	حلب	TOPO_PR
TI031662	36.20124@37.16117	TOID_PR
TI031662	مصر	TOPO_SE
TI031662	30.08383@31.231384	TOID_SE
TI031663	660	DEATH_AH
TI031663	القاهرة	TOPO_PR
TI031663	30.028239@31.253486	TOID_PR
TI031664	660	DEATH_AH
TI031664	مصر	TOPO_SE
TI031664	30.08383@31.231384	TOID_SE
TI031664	نابلس	TOPO_PR
TI031664	32.22504@35.260971	TOID_PR
TI031664	قاسيون	TOPO_SE
TI031664	33.54038@36.28335	TOID_SE
TI031665	660	DEATH_AH
TI031665	NoToponym	TOPO_NO
TI031666	660	DEATH_AH
TI031666	حلب	TOPO_SE
TI031666	36.20124@37.16117	TOID_SE
TI031666	البيرة	TOPO_PR
TI031666	37.1791@-3.598617	TOID_PR
TI031667	660	DEATH_AH
TI031667	دمشق	TOPO_PR
TI031667	33.511603@36.306633	TOID_PR
TI031667	اربل	TOPO_SE
TI031667	36.19257@44.01062	TOID_SE
TI031668	660	DEATH_AH
TI031668	مصر	TOPO_PR
TI031668	30.08383@31.231384	TOID_PR
TI031669	660	DEATH_AH
TI031669	NoToponym	TOPO_NO
TI031670	660	DEATH_AH
TI031670	دمشق	TOPO_PR
TI031670	33.511603@36.306633	TOID_PR
TI031671	660	DEATH_AH
TI031671	دمشق	TOPO_PR
TI031671	33.511603@36.306633	TOID_PR
TI031672	660	DEATH_AH
TI031672	دمشق	TOPO_PR
TI031672	33.511603@36.306633	TOID_PR
TI031673	660	DEATH_AH
TI031673	دمشق	TOPO_PR
TI031673	33.511603@36.306633	TOID_PR
TI031674	660	DEATH_AH
TI031674	قاسيون	TOPO_PR
TI031674	33.54038@36.28335	TOID_PR
TI031675	660	DEATH_AH
TI031675	دمشق	TOPO_SE
TI031675	33.511603@36.306633	TOID_SE
TI031675	جماعيل	TOPO_PR
TI031675	32.136199@35.237961	TOID_PR
TI031676	660	DEATH_AH
TI031676	NoToponym	TOPO_NO
TI031677	660	DEATH_AH
TI031677	NoToponym	TOPO_NO
TI031678	660	DEATH_AH
TI031678	مصر	TOPO_PR
TI031678	30.08383@31.231384	TOID_PR
TI031679	660	DEATH_AH
TI031679	مصر	TOPO_SE
TI031679	30.08383@31.231384	TOID_SE
TI031679	دمشق	TOPO_PR
TI031679	33.511603@36.306633	TOID_PR
TI031680	660	DEATH_AH
TI031680	بغداد	TOPO_PR
TI031680	33.340309@44.344082	TOID_PR
TI031680	رباط	TOPO_SE
TI031680	34.015049@-6.83272	TOID_SE
TI031681	660	DEATH_AH
TI031681	مصر	TOPO_SE
TI031681	30.08383@31.231384	TOID_SE
TI031681	دمشق	TOPO_PR
TI031681	33.511603@36.306633	TOID_PR
TI031681	الاسكندرية	TOPO_SE
TI031681	31.21564@29.95527	TOID_SE
TI031682	660	DEATH_AH
TI031682	مصر	TOPO_PR
TI031682	30.08383@31.231384	TOID_PR
TI031683	660	DEATH_AH
TI031683	حلب	TOPO_SE
TI031683	36.20124@37.16117	TOID_SE
TI031683	اصبهان	TOPO_PR
TI031683	32.65722@51.67761	TOID_PR
TI031684	660	DEATH_AH
TI031684	حلب	TOPO_PR
TI031684	36.20124@37.16117	TOID_PR
TI031685	660	DEATH_AH
TI031685	NoToponym	TOPO_NO
TI031686	660	DEATH_AH
TI031686	حلب	TOPO_PR
TI031686	36.20124@37.16117	TOID_PR
TI031687	660	DEATH_AH
TI031687	مصر	TOPO_SE
TI031687	30.08383@31.231384	TOID_SE
TI031687	دمشق	TOPO_PR
TI031687	33.511603@36.306633	TOID_PR
TI031688	660	DEATH_AH
TI031688	بخارى	TOPO_PR
TI031688	39.77472@64.42861	TOID_PR
TI031689	660	DEATH_AH
TI031689	NoToponym	TOPO_NO
TI031690	660	DEATH_AH
TI031690	حلب	TOPO_SE
TI031690	36.20124@37.16117	TOID_SE
TI031690	خوارزم	TOPO_SE
TI031690	42.911379@59.875488	TOID_SE
TI031690	مصر	TOPO_SE
TI031690	30.08383@31.231384	TOID_SE
TI031690	الموصل	TOPO_SE
TI031690	36.335@43.11889	TOID_SE
TI031690	دمشق	TOPO_PR
TI031690	33.511603@36.306633	TOID_PR
TI031690	الشام	TOPO_SE
TI031690	34.672973@37.155762	TOID_SE
TI031690	المنصورة	TOPO_SE
TI031690	31.44631@74.52702	TOID_SE
TI031691	660	DEATH_AH
TI031691	NoToponym	TOPO_NO
TI031692	660	DEATH_AH
TI031692	السوس	TOPO_SE
TI031692	32.1942@48.2436	TOID_SE
TI031692	المشهد	TOPO_SE
TI031692	36.31559@59.56796	TOID_SE
TI031692	دمشق	TOPO_PR
TI031692	33.511603@36.306633	TOID_PR
TI031692	حمص	TOPO_SE
TI031692	34.72682@36.72339	TOID_SE
TI031692	قم	TOPO_SE
TI031692	34.6401@50.8764	TOID_SE
TI031692	زملكا	TOPO_SE
TI031692	33.5261@36.35385	TOID_SE
TI031692	مصر	TOPO_SE
TI031692	30.08383@31.231384	TOID_SE
TI031692	اليمن	TOPO_SE
TI031692	14.953277@44.868164	TOID_SE
TI031692	بعلبك	TOPO_SE
TI031692	34.00583@36.21806	TOID_SE
TI031693	660	DEATH_AH
TI031693	حلب	TOPO_PR
TI031693	36.20124@37.16117	TOID_PR
TI031694	660	DEATH_AH
TI031694	NoToponym	TOPO_NO
TI031695	660	DEATH_AH
TI031695	اصبهان	TOPO_PR
TI031695	32.65722@51.67761	TOID_PR
TI031695	حلب	TOPO_SE
TI031695	36.20124@37.16117	TOID_SE
TI031696	660	DEATH_AH
TI031696	NoToponym	TOPO_NO
TI031697	660	DEATH_AH
TI031697	المشهد	TOPO_PR
TI031697	36.31559@59.56796	TOID_PR
TI031698	660	DEATH_AH
TI031698	الاندلس	TOPO_PR
TI031698	39.578597@-3.735352	TOID_PR
TI031698	تونس	TOPO_SE
TI031698	36.807306@10.188446	TOID_SE
TI031699	660	DEATH_AH
TI031699	الاندلس	TOPO_PR
TI031699	39.578597@-3.735352	TOID_PR
TI031700	660	DEATH_AH
TI031700	نابلس	TOPO_PR
TI031700	32.22504@35.260971	TOID_PR
TI031701	660	DEATH_AH
TI031701	بعلبك	TOPO_SE
TI031701	34.00583@36.21806	TOID_SE
TI031701	دمشق	TOPO_PR
TI031701	33.511603@36.306633	TOID_PR
TI031702	660	DEATH_AH
TI031702	دمشق	TOPO_SE
TI031702	33.511603@36.306633	TOID_SE
TI031702	آمد	TOPO_SE
TI031702	37.91583@40.21889	TOID_SE
TI031702	حلب	TOPO_SE
TI031702	36.20124@37.16117	TOID_SE
TI031702	ميافارقين	TOPO_PR
TI031702	38.151594@41.204739	TOID_PR
TI031703	660	DEATH_AH
TI031703	حلب	TOPO_PR
TI031703	36.20124@37.16117	TOID_PR
TI031704	660	DEATH_AH
TI031704	نصيبين	TOPO_PR
TI031704	37.0778@41.2178	TOID_PR
TI031704	حلب	TOPO_SE
TI031704	36.20124@37.16117	TOID_SE
TI031705	660	DEATH_AH
TI031705	دمشق	TOPO_PR
TI031705	33.511603@36.306633	TOID_PR
TI031706	660	DEATH_AH
TI031706	دمشق	TOPO_SE
TI031706	33.511603@36.306633	TOID_SE
TI031706	حلب	TOPO_SE
TI031706	36.20124@37.16117	TOID_SE
TI031706	القاهرة	TOPO_PR
TI031706	30.028239@31.253486	TOID_PR
TI031707	660	DEATH_AH
TI031707	حمص	TOPO_PR
TI031707	34.72682@36.72339	TOID_PR
TI031708	660	DEATH_AH
TI031708	خوارزم	TOPO_PR
TI031708	42.911379@59.875488	TOID_PR
TI031709	660	DEATH_AH
TI031709	الاسكندرية	TOPO_SE
TI031709	31.21564@29.95527	TOID_SE
TI031709	بغداد	TOPO_SE
TI031709	33.340309@44.344082	TOID_SE
TI031709	مالقة	TOPO_SE
TI031709	36.719648@-4.420016	TOID_SE
TI031709	الاندلس	TOPO_PR
TI031709	39.578597@-3.735352	TOID_PR
TI031710	660	DEATH_AH
TI031710	بغداد	TOPO_SE
TI031710	33.340309@44.344082	TOID_SE
TI031710	حلب	TOPO_PR
TI031710	36.20124@37.16117	TOID_PR
TI031710	دمشق	TOPO_SE
TI031710	33.511603@36.306633	TOID_SE
TI031711	660	DEATH_AH
TI031711	بالس	TOPO_SE
TI031711	35.98333@38.1	TOID_SE
TI031711	بغداد	TOPO_SE
TI031711	33.340309@44.344082	TOID_SE
TI031711	دمشق	TOPO_SE
TI031711	33.511603@36.306633	TOID_SE
TI031711	الشام	TOPO_PR
TI031711	34.672973@37.155762	TOID_PR
TI031711	حلب	TOPO_SE
TI031711	36.20124@37.16117	TOID_SE
TI031711	الروم	TOPO_SE
TI031711	39.201611@33.991699	TOID_SE
TI031712	660	DEATH_AH
TI031712	دمشق	TOPO_SE
TI031712	33.511603@36.306633	TOID_SE
TI031712	بعلبك	TOPO_SE
TI031712	34.00583@36.21806	TOID_SE
TI031712	اربل	TOPO_SE
TI031712	36.19257@44.01062	TOID_SE
TI031712	مصر	TOPO_PR
TI031712	30.08383@31.231384	TOID_PR
TI031712	حلب	TOPO_SE
TI031712	36.20124@37.16117	TOID_SE
TI031713	660	DEATH_AH
TI031713	NoToponym	TOPO_NO
TI031714	660	DEATH_AH
TI031714	الاسكندرية	TOPO_PR
TI031714	31.21564@29.95527	TOID_PR
TI031716	660	DEATH_AH
TI031716	NoToponym	TOPO_NO
TI031717	660	DEATH_AH
TI031717	الاسكندرية	TOPO_PR
TI031717	31.21564@29.95527	TOID_PR
TI031718	660	DEATH_AH
TI031718	NoToponym	TOPO_NO
TI031719	660	DEATH_AH
TI031719	المغرب	TOPO_PR
TI031719	33.291967@-4.790039	TOID_PR
TI031720	660	DEATH_AH
TI031720	NoToponym	TOPO_NO
TI031721	660	DEATH_AH
TI031721	مصر	TOPO_PR
TI031721	30.08383@31.231384	TOID_PR
TI031722	660	DEATH_AH
TI031722	القاهرة	TOPO_PR
TI031722	30.028239@31.253486	TOID_PR
TI031723	660	DEATH_AH
TI031723	مصر	TOPO_SE
TI031723	30.08383@31.231384	TOID_SE
TI031723	حمص	TOPO_PR
TI031723	34.72682@36.72339	TOID_PR
TI031723	الشام	TOPO_SE
TI031723	34.672973@37.155762	TOID_SE
TI031724	660	DEATH_AH
TI031724	حماة	TOPO_PR
TI031724	35.13179@36.75783	TOID_PR
TI031725	660	DEATH_AH
TI031725	اليمن	TOPO_PR
TI031725	14.953277@44.868164	TOID_PR
TI031726	660	DEATH_AH
TI031726	NoToponym	TOPO_NO
TI031727	660	DEATH_AH
TI031727	بغداد	TOPO_SE
TI031727	33.340309@44.344082	TOID_SE
TI031727	بخارى	TOPO_PR
TI031727	39.77472@64.42861	TOID_PR
TI031727	ما وراء النهر	TOPO_SE
TI031727	39.573516@65.665283	TOID_SE
TI031728	660	DEATH_AH
TI031728	NoToponym	TOPO_NO
TI031729	660	DEATH_AH
TI031729	رباط	TOPO_PR
TI031729	34.015049@-6.83272	TOID_PR
TI031729	القاهرة	TOPO_SE
TI031729	30.028239@31.253486	TOID_SE
TI031730	660	DEATH_AH
TI031730	NoToponym	TOPO_NO
TI031731	660	DEATH_AH
TI031731	NoToponym	TOPO_NO
TI031732	660	DEATH_AH
TI031732	حماة	TOPO_PR
TI031732	35.13179@36.75783	TOID_PR
TI031733	660	DEATH_AH
TI031733	الشام	TOPO_PR
TI031733	34.672973@37.155762	TOID_PR
TI031734	660	DEATH_AH
TI031734	صرخد	TOPO_SE
TI031734	32.491667@36.711111	TOID_SE
TI031734	صهيون	TOPO_PR
TI031734	35.596614@36.027002	TOID_PR
TI031735	660	DEATH_AH
TI031735	مصر	TOPO_PR
TI031735	30.08383@31.231384	TOID_PR
TI031736	660	DEATH_AH
TI031736	بغداد	TOPO_PR
TI031736	33.340309@44.344082	TOID_PR
TI031736	العراق	TOPO_SE
TI031736	32.270413@45.032959	TOID_SE
TI031737	660	DEATH_AH
TI031737	غزة	TOPO_PR
TI031737	31.5@34.46667	TOID_PR
TI031737	القاهرة	TOPO_SE
TI031737	30.028239@31.253486	TOID_SE
TI031738	660	DEATH_AH
TI031738	تونس	TOPO_SE
TI031738	36.807306@10.188446	TOID_SE
TI031738	المغرب	TOPO_PR
TI031738	33.291967@-4.790039	TOID_PR
TI031739	660	DEATH_AH
TI031739	مصر	TOPO_SE
TI031739	30.08383@31.231384	TOID_SE
TI031739	بغداد	TOPO_PR
TI031739	33.340309@44.344082	TOID_PR
TI031740	660	DEATH_AH
TI031740	الاسكندرية	TOPO_SE
TI031740	31.21564@29.95527	TOID_SE
TI031740	اليمن	TOPO_PR
TI031740	14.953277@44.868164	TOID_PR
TI031741	660	DEATH_AH
TI031741	NoToponym	TOPO_NO
TI031742	660	DEATH_AH
TI031742	NoToponym	TOPO_NO
TI031743	660	DEATH_AH
TI031743	قوص	TOPO_PR
TI031743	25.911938@32.763261	TOID_PR
TI031743	مصر	TOPO_SE
TI031743	30.08383@31.231384	TOID_SE
TI031744	660	DEATH_AH
TI031744	القاهرة	TOPO_PR
TI031744	30.028239@31.253486	TOID_PR
TI031745	660	DEATH_AH
TI031745	العراق	TOPO_PR
TI031745	32.270413@45.032959	TOID_PR
TI031746	660	DEATH_AH
TI031746	قيسارية	TOPO_PR
TI031746	38.73222@35.48528	TOID_PR
TI031746	قيسارية	TOPO_PR
TI031746	32.519016@34.904544	TOID_PR
TI031747	660	DEATH_AH
TI031747	مصر	TOPO_PR
TI031747	30.08383@31.231384	TOID_PR
TI031748	660	DEATH_AH
TI031748	نيسابور	TOPO_PR
TI031748	36.21329@58.79576	TOID_PR
TI031748	حران	TOPO_SE
TI031748	36.86@39.03139	TOID_SE
TI031749	660	DEATH_AH
TI031749	دمشق	TOPO_PR
TI031749	33.511603@36.306633	TOID_PR
TI031749	مصر	TOPO_SE
TI031749	30.08383@31.231384	TOID_SE
TI031750	660	DEATH_AH
TI031750	NoToponym	TOPO_NO
TI031751	660	DEATH_AH
TI031751	مكة	TOPO_PR
TI031751	21.416667@39.816667	TOID_PR
TI031751	الاندلس	TOPO_SE
TI031751	39.578597@-3.735352	TOID_SE
TI031752	660	DEATH_AH
TI031752	حلب	TOPO_PR
TI031752	36.20124@37.16117	TOID_PR
TI031752	حمص	TOPO_SE
TI031752	34.72682@36.72339	TOID_SE
TI031752	الشام	TOPO_SE
TI031752	34.672973@37.155762	TOID_SE
TI031752	الروم	TOPO_SE
TI031752	39.201611@33.991699	TOID_SE
TI031752	دمشق	TOPO_SE
TI031752	33.511603@36.306633	TOID_SE
TI031752	مصر	TOPO_SE
TI031752	30.08383@31.231384	TOID_SE
TI031752	غزة	TOPO_SE
TI031752	31.5@34.46667	TOID_SE
TI031753	660	DEATH_AH
TI031753	NoToponym	TOPO_NO
TI031755	660	DEATH_AH
TI031755	بغداد	TOPO_PR
TI031755	33.340309@44.344082	TOID_PR
TI031756	660	DEATH_AH
TI031756	بغداد	TOPO_PR
TI031756	33.340309@44.344082	TOID_PR
TI031757	660	DEATH_AH
TI031757	مصر	TOPO_SE
TI031757	30.08383@31.231384	TOID_SE
TI031757	بغداد	TOPO_PR
TI031757	33.340309@44.344082	TOID_PR
TI031758	660	DEATH_AH
TI031758	القاهرة	TOPO_SE
TI031758	30.028239@31.253486	TOID_SE
TI031758	هيت	TOPO_SE
TI031758	33.6371@42.837002	TOID_SE
TI031758	الموصل	TOPO_SE
TI031758	36.335@43.11889	TOID_SE
TI031758	الانبار	TOPO_SE
TI031758	33.425@43.716667	TOID_SE
TI031758	مصر	TOPO_PR
TI031758	30.08383@31.231384	TOID_PR
TI031758	قاسيون	TOPO_SE
TI031758	33.54038@36.28335	TOID_SE
TI031758	العراق	TOPO_SE
TI031758	32.270413@45.032959	TOID_SE
TI031758	سنجار	TOPO_SE
TI031758	36.3209@41.87656	TOID_SE
TI031758	دمشق	TOPO_SE
TI031758	33.511603@36.306633	TOID_SE
TI031758	الجزيرة	TOPO_SE
TI031758	36.582011@42.484131	TOID_SE
TI031758	بغداد	TOPO_SE
TI031758	33.340309@44.344082	TOID_SE
TI031759	660	DEATH_AH
TI031759	المغرب	TOPO_PR
TI031759	33.291967@-4.790039	TOID_PR
TI031759	سبتة	TOPO_SE
TI031759	35.89028@-5.3075	TOID_SE
TI031760	660	DEATH_AH
TI031760	نابلس	TOPO_SE
TI031760	32.22504@35.260971	TOID_SE
TI031760	دمشق	TOPO_PR
TI031760	33.511603@36.306633	TOID_PR
TI031760	مصر	TOPO_SE
TI031760	30.08383@31.231384	TOID_SE
TI031761	660	DEATH_AH
TI031761	مصر	TOPO_SE
TI031761	30.08383@31.231384	TOID_SE
TI031761	نصيبين	TOPO_SE
TI031761	37.0778@41.2178	TOID_SE
TI031761	الموصل	TOPO_PR
TI031761	36.335@43.11889	TOID_PR
TI031762	660	DEATH_AH
TI031762	دمشق	TOPO_PR
TI031762	33.511603@36.306633	TOID_PR
TI031763	660	DEATH_AH
TI031763	NoToponym	TOPO_NO
TI031764	660	DEATH_AH
TI031764	دمشق	TOPO_PR
TI031764	33.511603@36.306633	TOID_PR
TI031765	660	DEATH_AH
TI031765	قاسيون	TOPO_SE
TI031765	33.54038@36.28335	TOID_SE
TI031765	دمشق	TOPO_PR
TI031765	33.511603@36.306633	TOID_PR
TI031765	نصيبين	TOPO_SE
TI031765	37.0778@41.2178	TOID_SE
TI031766	660	DEATH_AH
TI031766	NoToponym	TOPO_NO
TI031767	660	DEATH_AH
TI031767	مصر	TOPO_PR
TI031767	30.08383@31.231384	TOID_PR
TI031767	غزة	TOPO_SE
TI031767	31.5@34.46667	TOID_SE
TI031768	660	DEATH_AH
TI031768	الاسكندرية	TOPO_PR
TI031768	31.21564@29.95527	TOID_PR
TI031769	660	DEATH_AH
TI031769	NoToponym	TOPO_NO
TI031770	660	DEATH_AH
TI031770	NoToponym	TOPO_NO
TI031771	660	DEATH_AH
TI031771	دمشق	TOPO_PR
TI031771	33.511603@36.306633	TOID_PR
TI031772	660	DEATH_AH
TI031772	مصر	TOPO_PR
TI031772	30.08383@31.231384	TOID_PR
TI031772	صفد	TOPO_SE
TI031772	32.972106@35.5194	TOID_SE
TI031772	دمشق	TOPO_SE
TI031772	33.511603@36.306633	TOID_SE
TI031772	بغداد	TOPO_SE
TI031772	33.340309@44.344082	TOID_SE
TI031773	660	DEATH_AH
TI031773	NoToponym	TOPO_NO
TI031774	660	DEATH_AH
TI031774	NoToponym	TOPO_NO
TI031775	660	DEATH_AH
TI031775	مصر	TOPO_PR
TI031775	30.08383@31.231384	TOID_PR
TI031775	مكة	TOPO_SE
TI031775	21.416667@39.816667	TOID_SE
TI031776	660	DEATH_AH
TI031776	NoToponym	TOPO_NO
TI031777	660	DEATH_AH
TI031777	دمشق	TOPO_PR
TI031777	33.511603@36.306633	TOID_PR
TI031778	660	DEATH_AH
TI031778	دمشق	TOPO_PR
TI031778	33.511603@36.306633	TOID_PR
TI031779	660	DEATH_AH
TI031779	القدس	TOPO_SE
TI031779	31.76904@35.21633	TOID_SE
TI031779	الحجاز	TOPO_SE
TI031779	23.285756@39.572754	TOID_SE
TI031779	بغداد	TOPO_SE
TI031779	33.340309@44.344082	TOID_SE
TI031779	العراق	TOPO_SE
TI031779	32.270413@45.032959	TOID_SE
TI031779	الشام	TOPO_SE
TI031779	34.672973@37.155762	TOID_SE
TI031779	دمشق	TOPO_SE
TI031779	33.511603@36.306633	TOID_SE
TI031779	القاهرة	TOPO_SE
TI031779	30.028239@31.253486	TOID_SE
TI031779	حلب	TOPO_PR
TI031779	36.20124@37.16117	TOID_PR
TI031779	سامراء	TOPO_SE
TI031779	34.19663@43.8739	TOID_SE
TI031779	اليمن	TOPO_SE
TI031779	14.953277@44.868164	TOID_SE
TI031780	660	DEATH_AH
TI031780	مصر	TOPO_PR
TI031780	30.08383@31.231384	TOID_PR
